mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time_ms
tadSyncid3id4.xml,tadSyncid2id1.xml,tadSyncid2id15,PASSED,10,10,26
tadSyncid2id1.xml,tadSyncid3id4.xml,tadSyncid3id47,PASSED,10,10,5
tadSyncid3id4.xml,tadSyncid4id4.xml,tadSyncid4id42,TIMEOUT,10,10,5
tadSyncid4id4.xml,tadSyncid3id4.xml,tadSyncid3id42,PASSED,10,10,6
tadSyncid3id4.xml,tmi2.xml,tmi210,PASSED,10,10,26
tmi2.xml,tadSyncid3id4.xml,tadSyncid3id49,PASSED,10,10,28
tadSyncid3id4.xml,tadSyncid1id0.xml,tadSyncid1id03,PASSED,10,10,29
tadSyncid1id0.xml,tadSyncid3id4.xml,tadSyncid3id47,PASSED,10,10,30
tadSyncid3id4.xml,tadSyncid0id2.xml,tadSyncid0id29,PASSED,10,10,30
tadSyncid0id2.xml,tadSyncid3id4.xml,tadSyncid3id41,PASSED,10,10,28
tadSyncid3id4.xml,tadSyncid4id3.xml,tadSyncid4id34,TIMEOUT,10,10,5
tadSyncid4id3.xml,tadSyncid3id4.xml,tadSyncid3id49,PASSED,10,10,5
tadSyncid3id4.xml,tadSyncid1id5.xml,tadSyncid1id52,PASSED,10,10,32
tadSyncid1id5.xml,tadSyncid3id4.xml,tadSyncid3id41,PASSED,10,10,25
tadSyncid3id4.xml,tadSyncid2id0.xml,tadSyncid2id05,PASSED,10,10,26
tadSyncid2id0.xml,tadSyncid3id4.xml,tadSyncid3id42,PASSED,10,10,4
tadSyncid3id4.xml,tmi12.xml,tmi122,PASSED,10,10,36
tmi12.xml,tadSyncid3id4.xml,tadSyncid3id410,PASSED,10,10,29
tadSyncid3id4.xml,smiTemplateid1.xml,smiTemplateid14,PASSED,10,10,34
smiTemplateid1.xml,tadSyncid3id4.xml,tadSyncid3id43,PASSED,10,10,27
tadSyncid3id4.xml,tmi10.xml,tmi1010,PASSED,10,10,27
tmi10.xml,tadSyncid3id4.xml,tadSyncid3id45,PASSED,10,10,28
tadSyncid3id4.xml,tadSyncid3id3.xml,tadSyncid3id37,PASSED,10,10,33
tadSyncid3id3.xml,tadSyncid3id4.xml,tadSyncid3id46,PASSED,10,10,25
tadSyncid3id4.xml,tadSyncid0id5.xml,tadSyncid0id510,PASSED,10,10,27
tadSyncid0id5.xml,tadSyncid3id4.xml,tadSyncid3id410,PASSED,10,10,26
tadSyncid3id4.xml,tadSyncid5id2.xml,tadSyncid5id26,TIMEOUT,10,10,5
tadSyncid5id2.xml,tadSyncid3id4.xml,tadSyncid3id41,PASSED,10,10,5
tadSyncid3id4.xml,tmi11.xml,tmi111,PASSED,10,10,29
tmi11.xml,tadSyncid3id4.xml,tadSyncid3id49,PASSED,10,10,28
tadSyncid2id4.xml,cxs1.xml,cxs110,PASSED,10,10,6
cxs1.xml,tadSyncid2id4.xml,tadSyncid2id43,FAILED,10,1,5
