mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time
tmi4.xml,tadSyncid4id1.xml,Template1,FAILED,3,3,10
tadSyncid0id3.xml,tadSyncid4id1.xml,Template1,FAILED,4,3,9
tadSyncid4id1.xml,tadSyncid0id3.xml,Template4,TIMEOUT,4,4,186
tadSyncid0id4.xml,tadSyncid4id1.xml,Template1,FAILED,3,3,9
tadSyncid4id1.xml,tadSyncid0id4.xml,Template3,TIMEOUT,3,3,182
tadSyncid3id2.xml,tadSyncid4id1.xml,Template2,FAILED,4,1,8
tadSyncid4id1.xml,tadSyncid3id2.xml,Template4,TIMEOUT,4,4,167
tadSyncid5id0.xml,tadSyncid4id1.xml,Template2,TIMEOUT,3,3,466
tadSyncid4id1.xml,tadSyncid5id0.xml,Template1,FAILED,3,3,186
tadSyncid4id1.xml,tadSyncid3id1.xml,Template2,TIMEOUT,2,2,168
tadSyncid3id1.xml,tadSyncid4id1.xml,Template1,FAILED,2,1,8
tadSyncid1id4.xml,tadSyncid4id1.xml,Template1,FAILED,2,2,8
tadSyncid4id1.xml,tadSyncid1id4.xml,Template2,TIMEOUT,2,2,175
tadSyncid2id3.xml,tadSyncid4id1.xml,Template1,FAILED,4,1,11
tadSyncid4id1.xml,tadSyncid2id3.xml,Template2,FAILED,4,3,8
tadSyncid5id3.xml,tadSyncid4id1.xml,Template1,FAILED,3,1,10
tadSyncid4id1.xml,tadSyncid5id3.xml,Template1,TIMEOUT,3,3,199
tmi13.xml,tadSyncid4id1.xml,Template3,FAILED,2,1,8
tadSyncid4id1.xml,tadSyncid5id1.xml,Template1,FAILED,1,1,178
tadSyncid5id1.xml,tadSyncid4id1.xml,Template1,TIMEOUT,1,1,480
tadSyncid4id1.xml,tmi6.xml,Template3,TIMEOUT,3,3,161
tmi6.xml,tadSyncid4id1.xml,Template1,FAILED,3,1,10
tadSyncid5id5.xml,tadSyncid4id1.xml,Template2,TIMEOUT,2,2,453
tadSyncid4id1.xml,tadSyncid5id5.xml,Template1,TIMEOUT,2,2,171
tadSyncid4id1.xml,ccn1.xml,Template1,TIMEOUT,2,2,167
ccn1.xml,tadSyncid4id1.xml,Template1,FAILED,2,1,8
tadSyncid4id1.xml,tadSyncid2id1.xml,Template2,TIMEOUT,2,2,166
tadSyncid2id1.xml,tadSyncid4id1.xml,Template1,TIMEOUT,2,2,455
tadSyncid4id4.xml,tadSyncid4id1.xml,Template1,TIMEOUT,2,2,496
tadSyncid4id1.xml,tadSyncid4id4.xml,Template2,FAILED,2,2,159
tmi2.xml,tadSyncid4id1.xml,Template4,FAILED,3,1,8
tadSyncid4id1.xml,tmi2.xml,Template3,TIMEOUT,3,3,160
tadSyncid1id0.xml,tadSyncid4id1.xml,Template1,FAILED,3,2,8
tadSyncid4id1.xml,tadSyncid1id0.xml,Template1,TIMEOUT,3,3,170
tadSyncid0id2.xml,tadSyncid4id1.xml,Template1,FAILED,4,4,7
tadSyncid4id1.xml,tadSyncid0id2.xml,Template1,TIMEOUT,4,4,169
tadSyncid4id3.xml,tadSyncid4id1.xml,Template1,FAILED,2,1,9
tadSyncid4id1.xml,tadSyncid4id3.xml,Template1,TIMEOUT,2,2,489
